n,eps_cinf,eps_hann,eps_std
3047,3.4685657285871205434e-62,2.732293220639053e-10,1.107681506422996e-02
3048,3.3808627239392565534e-62,2.729995038265906e-10,1.107468741404317e-02
3049,3.2938807873271233060e-62,2.727699468484528e-10,1.107256064275285e-02
3050,3.2078404575538719155e-62,2.725406507413445e-10,1.107043474959205e-02
3051,3.1226165535819778302e-62,2.723116151323922e-10,1.106830973379466e-02
3052,3.0384216750130168653e-62,2.720828396321863e-10,1.106618559459546e-02
3053,2.9551285753669905093e-62,2.718543238436442e-10,1.106406233123010e-02
3054,2.8729415292363237352e-62,2.716260673968218e-10,1.106193994293509e-02
3055,2.7917320821825394378e-62,2.713980699104495e-10,1.105981842894780e-02
3056,2.7116958781359983905e-62,2.711703309968925e-10,1.105769778850646e-02
3057,2.6327040568715952531e-62,2.709428502703950e-10,1.105557802085016e-02
3058,2.5549433987191086206e-62,2.707156273688972e-10,1.105345912521887e-02
3059,2.4782853864631985053e-62,2.704886619268076e-10,1.105134110085340e-02
3060,2.4029077698822411968e-62,2.702619535396643e-10,1.104922394699541e-02
3061,2.3286830726440258695e-62,2.700355018212718e-10,1.104710766288744e-02
3062,2.2557799069358329655e-62,2.698093064032364e-10,1.104499224777287e-02
3063,2.1840724871620226299e-62,2.695833669186033e-10,1.104287770089593e-02
3064,2.1137202353135259884e-62,2.693576829800014e-10,1.104076402150172e-02
3065,2.0445996616689422461e-62,2.691322542185592e-10,1.103865120883617e-02
3066,1.9768609949338139717e-62,2.689070802678817e-10,1.103653926214607e-02
3067,1.9103836053477467882e-62,2.686821607344906e-10,1.103442818067905e-02
3068,1.8453085703603043085e-62,2.684574952556062e-10,1.103231796368361e-02
3069,1.7815186471945833250e-62,2.682330834701531e-10,1.103020861040908e-02
3070,1.7191458452724923191e-62,2.680089250024772e-10,1.102810012010562e-02
3071,1.6580768030178213892e-62,2.677850194892825e-10,1.102599249202427e-02
3072,1.5984345827524566550e-62,2.675613665369211e-10,1.102388572541687e-02
3073,1.5401101699661599025e-62,2.673379657457367e-10,1.102177981953614e-02
3074,1.4832178353346442365e-62,2.671148167868188e-10,1.101967477363562e-02
3075,1.4276533534388402181e-62,2.668919193029692e-10,1.101757058696969e-02
3076,1.3735223902823347653e-62,2.666692729050653e-10,1.101546725879356e-02
3077,1.3207259320521969999e-62,2.664468772438063e-10,1.101336478836329e-02
3078,1.2693612554599140120e-62,2.662247319490622e-10,1.101126317493577e-02
3079,1.2193349650321634472e-62,2.660028366480386e-10,1.100916241776872e-02
3080,1.1707361882819893839e-62,2.657811909786131e-10,1.100706251612070e-02
3081,1.1234775414424915773e-62,2.655597945769839e-10,1.100496346925110e-02
3082,1.0776402625793194391e-62,2.653386470735719e-10,1.100286527642013e-02
3083,1.0331433595541187249e-62,2.651177481039526e-10,1.100076793688884e-02
3084,9.9006045269384791657e-63,2.648970973045357e-10,1.099867144991909e-02
3085,9.4831730350402539064e-63,2.646766943154069e-10,1.099657581477360e-02
3086,9.0798018587974928208e-63,2.644565387839133e-10,1.099448103071588e-02
3087,8.6898194730904653269e-63,2.642366303325187e-10,1.099238709701028e-02
3088,8.3138176609980456377e-63,2.640169685991962e-10,1.099029401292197e-02
3089,7.9511985500357454445e-63,2.637975532418426e-10,1.098820177771695e-02
3090,7.6024849505894408708e-63,2.635783839092580e-10,1.098611039066203e-02
3091,7.2671544962447567922e-63,2.633594602354134e-10,1.098401985102483e-02
3092,6.9456619870412206491e-63,2.631407818536115e-10,1.098193015807382e-02
3093,6.6375608217559884992e-63,2.629223484061957e-10,1.097984131107825e-02
3094,6.3432370042311181293e-63,2.627041595405707e-10,1.097775330930821e-02
3095,6.0623173965312869889e-63,2.624862148962688e-10,1.097566615203458e-02
3096,5.7951156838564004555e-63,2.622685141293401e-10,1.097357983852910e-02
3097,5.5413260360981795833e-63,2.620510568939116e-10,1.097149436806426e-02
3098,5.3011823741227632669e-63,2.618338428163257e-10,1.096940973991341e-02
3099,5.0744346758637706258e-63,2.616168715454212e-10,1.096732595335069e-02
3100,4.8612246071242760291e-63,2.614001427442930e-10,1.096524300765104e-02
3101,4.6613398229167021035e-63,2.611836560578876e-10,1.096316090209022e-02
3102,4.4748117314280635733e-63,2.609674111345951e-10,1.096107963594480e-02
3103,4.3014406118553398209e-63,2.607514076188503e-10,1.095899920849214e-02
3104,4.1411252394290985490e-63,2.605356451450377e-10,1.095691961901041e-02
3105,3.9936483572247254631e-63,2.603201233638488e-10,1.095484086677859e-02
3106,3.8587531350147998947e-63,2.601048419485753e-10,1.095276295107645e-02
3107,3.7361743468691499374e-63,2.598898005607186e-10,1.095068587118457e-02
3108,3.6254827229995955184e-63,2.596749988339529e-10,1.094860962638432e-02
3109,3.5263419372168976326e-63,2.594604364156312e-10,1.094653421595787e-02
3110,3.4381478487110306755e-63,2.592461129697873e-10,1.094445963918818e-02
3111,3.3604851606475517042e-63,2.590320281547487e-10,1.094238589535904e-02
3112,3.2925931550318874358e-63,2.588181816143914e-10,1.094031298375498e-02
3113,3.2339893736352510107e-63,2.586045730048628e-10,1.093824090366136e-02
3114,3.1837960153295355033e-63,2.583912019886489e-10,1.093616965436433e-02
3115,3.1414927612618978415e-63,2.581780682138505e-10,1.093409923515082e-02
3116,3.1061386453826521268e-63,2.579651713285199e-10,1.093202964530855e-02
3117,3.0772139193624643727e-63,2.577525110012968e-10,1.092996088412604e-02
3118,3.0537714520433893607e-63,2.575400869162714e-10,1.092789295089258e-02
3119,3.0353290779640715332e-63,2.573278987498647e-10,1.092582584489826e-02
3120,3.0209827157483774230e-63,2.571159461478730e-10,1.092375956543395e-02
3121,3.0103152913731326424e-63,2.569042287415050e-10,1.092169411179130e-02
3122,3.0025007385964772259e-63,2.566927461816822e-10,1.091962948326276e-02
3123,2.9972018057309569547e-63,2.564814981167703e-10,1.091756567914154e-02
3124,2.9936899449140129424e-63,2.562704842104154e-10,1.091550269872163e-02
3125,2.9917106791617814273e-63,2.560597041520967e-10,1.091344054129783e-02
3126,2.9906394877174849814e-63,2.558491576227115e-10,1.091137920616568e-02
3127,2.9902991110296148447e-63,2.556388442722888e-10,1.090931869262153e-02
3128,2.9901665004765512679e-63,2.554287637610019e-10,1.090725899996248e-02
3129,2.9901311990269045838e-63,2.552189157601040e-10,1.090520012748642e-02
3130,2.9897637833386102895e-63,2.550092999325269e-10,1.090314207449200e-02
3131,2.9890082936056432882e-63,2.547999159495323e-10,1.090108484027866e-02
3132,2.9875186670750175021e-63,2.545907634704209e-10,1.089902842414660e-02
3133,2.9852812170763517601e-63,2.543818421680665e-10,1.089697282539680e-02
3134,2.9820224297605415292e-63,2.541731516970074e-10,1.089491804333099e-02
3135,2.9777598384399962244e-63,2.539646917479892e-10,1.089286407725169e-02
3136,2.9722821767062269479e-63,2.537564620084507e-10,1.089081092646218e-02
3137,2.9656287786183310909e-63,2.535484620841298e-10,1.088875859026651e-02
3138,2.9576413340169584224e-63,2.533406916456946e-10,1.088670706796947e-02
3139,2.9483732726695108666e-63,2.531331504036577e-10,1.088465635887664e-02
3140,2.9377111217747725382e-63,2.529258380217792e-10,1.088260646229437e-02
3141,2.9257162941648325806e-63,2.527187541762989e-10,1.088055737752974e-02
3142,2.9123131865923881599e-63,2.525118985540536e-10,1.087850910389061e-02
3143,2.8975664662710023705e-63,2.523052708149646e-10,1.087646164068560e-02
3144,2.8814324755864828661e-63,2.520988706287035e-10,1.087441498722408e-02
3145,2.8639755622447534677e-63,2.518926976722163e-10,1.087236914281620e-02
3146,2.8451789968136326874e-63,2.516867516090221e-10,1.087032410677282e-02
3147,2.8251041719180311622e-63,2.514810321081709e-10,1.086827987840561e-02
3148,2.8037570368967555295e-63,2.512755388622234e-10,1.086623645702695e-02
3149,2.7811941424102614304e-63,2.510702715688213e-10,1.086419384194999e-02
3150,2.7574405092424526943e-63,2.508652298887023e-10,1.086215203248864e-02
3151,2.7325465488266863270e-63,2.506604134891573e-10,1.086011102795754e-02
3152,2.7065532795155017076e-63,2.504558220507240e-10,1.085807082767211e-02
3153,2.6795041359287988198e-63,2.502514552659223e-10,1.085603143094849e-02
3154,2.6514535026831538942e-63,2.500473128121857e-10,1.085399283710357e-02
3155,2.6224373552841983304e-63,2.498433943598207e-10,1.085195504545501e-02
3156,2.5925211811940903580e-63,2.496396995944785e-10,1.084991805532119e-02
3157,2.5617332868138016555e-63,2.494362281779801e-10,1.084788186602123e-02
3158,2.5301483061373374047e-63,2.492329797977366e-10,1.084584647687504e-02
3159,2.4977868732681222128e-63,2.490299541519948e-10,1.084381188720320e-02
3160,2.4647310702783043574e-63,2.488271509271515e-10,1.084177809632710e-02
3161,2.4309940110659291583e-63,2.486245698004240e-10,1.083974510356882e-02
3162,2.3966637453199691313e-63,2.484222104542325e-10,1.083771290825121e-02
3163,2.3617461337077286419e-63,2.482200725720183e-10,1.083568150969784e-02
3164,2.3263338987263514024e-63,2.480181558264909e-10,1.083365090723302e-02
3165,2.2904259980302362810e-63,2.478164599187733e-10,1.083162110018180e-02
3166,2.2541186914300188629e-63,2.476149845491148e-10,1.082959208786997e-02
3167,2.2174044422801541057e-63,2.474137293919940e-10,1.082756386962404e-02
3168,2.1803820499529879398e-63,2.472126941247569e-10,1.082553644477126e-02
3169,2.1430379313765405786e-63,2.470118784377311e-10,1.082350981263961e-02
3170,2.1054725476896887335e-63,2.468112820203265e-10,1.082148397255780e-02
3171,2.0676667413479510665e-63,2.466109045669354e-10,1.081945892385528e-02
3172,2.0297218626399969741e-63,2.464107457630575e-10,1.081743466586220e-02
3173,1.9916136638515029801e-63,2.462108052893152e-10,1.081541119790947e-02
3174,1.9534437046018703298e-63,2.460110828418068e-10,1.081338851932871e-02
3175,1.9151831345677206806e-63,2.458115781211076e-10,1.081136662945226e-02
3176,1.8769331252153314222e-63,2.456122908198827e-10,1.080934552761320e-02
3177,1.8386607074294033730e-63,2.454132206218018e-10,1.080732521314532e-02
3178,1.8004661404546958540e-63,2.452143672233102e-10,1.080530568538314e-02
3179,1.7623128111127829678e-63,2.450157303172030e-10,1.080328694366190e-02
3180,1.7242996081024209379e-63,2.448173095892203e-10,1.080126898731754e-02
3181,1.6863867357968213161e-63,2.446191047445772e-10,1.079925181568676e-02
3182,1.6486713131135050146e-63,2.444211154765619e-10,1.079723542810694e-02
3183,1.6111108075059999651e-63,2.442233414688431e-10,1.079521982391620e-02
3184,1.5738002221448786020e-63,2.440257824298619e-10,1.079320500245336e-02
3185,1.5366947148794017384e-63,2.438284380637654e-10,1.079119096305797e-02
3186,1.4998868753087058945e-63,2.436313080513975e-10,1.078917770507029e-02
3187,1.4633299593330616419e-63,2.434343920959340e-10,1.078716522783127e-02
3188,1.4271138887466672932e-63,2.432376898958342e-10,1.078515353068261e-02
3189,1.3911904045994015306e-63,2.430412011252466e-10,1.078314261296669e-02
3190,1.3556465461760302362e-63,2.428449254969920e-10,1.078113247402662e-02
3191,1.3204329057690568440e-63,2.426488627296439e-10,1.077912311320621e-02
3192,1.2856334613334038897e-63,2.424530125160161e-10,1.077711452984998e-02
3193,1.2511980014092578910e-63,2.422573745542176e-10,1.077510672330314e-02
3194,1.2172072964009834979e-63,2.420619485447523e-10,1.077309969291165e-02
3195,1.1836106552338110313e-63,2.418667341770060e-10,1.077109343802211e-02
3196,1.1504855241718543913e-63,2.416717311615513e-10,1.076908795798190e-02
3197,1.1177810362678834938e-63,2.414769392070359e-10,1.076708325213903e-02
3198,1.0855712239986431332e-63,2.412823580000973e-10,1.076507931984225e-02
3199,1.0538053285785649548e-63,2.410879872916902e-10,1.076307616044102e-02
3200,1.0225539035562506882e-63,2.408938267637781e-10,1.076107377328547e-02
3201,9.9176656350376491703e-64,2.406998761079557e-10,1.075907215772646e-02
3202,9.6151034020104060015e-64,2.405061350193311e-10,1.075707131311551e-02
3203,9.3173546896674498190e-64,2.403126031827427e-10,1.075507123880488e-02
3204,9.0250543727835538929e-64,2.401192803447835e-10,1.075307193414749e-02
3205,8.7377133195772150896e-64,2.399261662047432e-10,1.075107339849697e-02
3206,8.4559309215745292083e-64,2.397332604632997e-10,1.074907563120765e-02
3207,8.1792287163074838895e-64,2.395405628190018e-10,1.074707863163455e-02
3208,7.9081707408403015281e-64,2.393480730001653e-10,1.074508239913336e-02
3209,7.6422912172167498300e-64,2.391557907252609e-10,1.074308693306050e-02
3210,7.3821191114440114163e-64,2.389637156844978e-10,1.074109223277304e-02
3211,7.1272032213933697638e-64,2.387718475819796e-10,1.073909829762877e-02
3212,6.8780378671671496934e-64,2.385801861455650e-10,1.073710512698615e-02
3213,6.6341882058529143318e-64,2.383887310815013e-10,1.073511272020434e-02
3214,6.3961144669066598896e-64,2.381974820966707e-10,1.073312107664317e-02
3215,6.1633998583860536563e-64,2.380064388891643e-10,1.073113019566316e-02
3216,5.9364711935638074076e-64,2.378156011766524e-10,1.072914007662554e-02
3217,5.7149313474832018868e-64,2.376249686970785e-10,1.072715071889218e-02
3218,5.4991744999011279973e-64,2.374345411389635e-10,1.072516212182567e-02
3219,5.2888247473582684212e-64,2.372443182158501e-10,1.072317428478925e-02
3220,5.0842445144503117514e-64,2.370542996532496e-10,1.072118720714686e-02
3221,4.8850806226525090130e-64,2.368644851557761e-10,1.071920088826311e-02
3222,4.6916646990460814578e-64,2.366748744430583e-10,1.071721532750331e-02
3223,4.5036677454923544509e-64,2.364854672261077e-10,1.071523052423341e-02
3224,4.3213916043893334391e-64,2.362962632253668e-10,1.071324647782007e-02
3225,4.1445328555330649055e-64,2.361072621566215e-10,1.071126318763061e-02
3226,3.9733645867842529695e-64,2.359184637311928e-10,1.070928065303302e-02
3227,3.8076102638075078200e-64,2.357298676812105e-10,1.070729887339598e-02
3228,3.6475152065644141867e-64,2.355414737208706e-10,1.070531784808882e-02
3229,3.4928309183300030775e-64,2.353532815587746e-10,1.070333757648156e-02
3230,3.3437757972777267944e-64,2.351652909159985e-10,1.070135805794489e-02
3231,3.2001302600859526015e-64,2.349775014947668e-10,1.069937929185017e-02
3232,3.0620863379114201572e-64,2.347899130387990e-10,1.069740127756941e-02
3233,2.9294537644001529530e-64,2.346025252765010e-10,1.069542401447530e-02
3234,2.8023982423090301870e-64,2.344153379089948e-10,1.069344750194122e-02
3235,2.6807584559238270408e-64,2.342283506738844e-10,1.069147173934118e-02
3236,2.5646729869589980991e-64,2.340415632906419e-10,1.068949672604987e-02
3237,2.4540079192782182976e-64,2.338549754791472e-10,1.068752246144265e-02
3238,2.3488726875728537253e-64,2.336685869576939e-10,1.068554894489553e-02
3239,2.2491575235650235907e-64,2.334823974651414e-10,1.068357617578520e-02
3240,2.1549390187966053943e-64,2.332964067142973e-10,1.068160415348899e-02
3241,2.0661260698500963758e-64,2.331106144052212e-10,1.067963287738491e-02
3242,1.9827567302424637294e-64,2.329250202759005e-10,1.067766234685162e-02
3243,1.9047505045267250164e-64,2.327396240606978e-10,1.067569256126844e-02
3244,1.8320992620386815897e-64,2.325544254840895e-10,1.067372352001535e-02
3245,1.7647226671006707073e-64,2.323694242621701e-10,1.067175522247297e-02
3246,1.7025575966063422747e-64,2.321846201266001e-10,1.066978766802261e-02
3247,1.6455121328425124482e-64,2.320000128207074e-10,1.066782085604620e-02
3248,1.5934600176069269578e-64,2.318156020622613e-10,1.066585478592636e-02
3249,1.5462869206764005122e-64,2.316313875687904e-10,1.066388945704632e-02
3250,1.5037987400801712293e-64,2.314473690733175e-10,1.066192486878999e-02
3251,1.4658517597667466877e-64,2.312635463102118e-10,1.065996102054193e-02
3252,1.4321856739796020011e-64,2.310799190111153e-10,1.065799791168734e-02
3253,1.4026268630336184581e-64,2.308964868998488e-10,1.065603554161209e-02
3254,1.3768584969404942093e-64,2.307132497041435e-10,1.065407390970267e-02
3255,1.3546838559478243019e-64,2.305302071547900e-10,1.065211301534624e-02
3256,1.3357465971141276468e-64,2.303473589829705e-10,1.065015285793059e-02
3257,1.3198394267269665289e-64,2.301647049211817e-10,1.064819343684417e-02
3258,1.3065876952712175319e-64,2.299822446983544e-10,1.064623475147608e-02
3259,1.2957883238074931820e-64,2.297999780521525e-10,1.064427680121603e-02
3260,1.2870694976159934462e-64,2.296179047171443e-10,1.064231958545441e-02
3261,1.2802456742787024367e-64,2.294360244164963e-10,1.064036310358224e-02
3262,1.2749653340240899987e-64,2.292543368912506e-10,1.063840735499118e-02
3263,1.2710698025812454503e-64,2.290728418934877e-10,1.063645233907353e-02
3264,1.2682397701454941508e-64,2.288915391401816e-10,1.063449805522223e-02
3265,1.2663479958969060363e-64,2.287104283661602e-10,1.063254450283086e-02
3266,1.2651136765765690773e-64,2.285295092956556e-10,1.063059168129363e-02
3267,1.2644414083252716504e-64,2.283487816459647e-10,1.062863959000539e-02
3268,1.2640906368192575587e-64,2.281682451850214e-10,1.062668822836165e-02
3269,1.2639952943407014195e-64,2.279878996555873e-10,1.062473759575852e-02
3270,1.2639537122951668097e-64,2.278077447852615e-10,1.062278769159276e-02
3271,1.2639250544526179628e-64,2.276277803217666e-10,1.062083851526176e-02
3272,1.2637433949005554448e-64,2.274480059983814e-10,1.061889006616355e-02
3273,1.2633884445389398164e-64,2.272684215420611e-10,1.061694234369679e-02
3274,1.2627260874864556275e-64,2.270890266961873e-10,1.061499534726076e-02
3275,1.2617519877669519340e-64,2.269098212024717e-10,1.061304907625538e-02
3276,1.2603597565415631724e-64,2.267308048019998e-10,1.061110353008119e-02
3277,1.2585568739641144362e-64,2.265519772403295e-10,1.060915870813937e-02
3278,1.2562608051320647372e-64,2.263733382545170e-10,1.060721460983172e-02
3279,1.2534873196397182919e-64,2.261948875901647e-10,1.060527123456067e-02
3280,1.2501742433134687952e-64,2.260166249937001e-10,1.060332858172928e-02
3281,1.2463427419343949869e-64,2.258385502216654e-10,1.060138665074121e-02
3282,1.2419479430528081936e-64,2.256606629833223e-10,1.059944544100077e-02
3283,1.2370141029311690897e-64,2.254829630067351e-10,1.059750495191288e-02
3284,1.2315110171550632252e-64,2.253054500600429e-10,1.059556518288310e-02
3285,1.2254642386092133522e-64,2.251281238708848e-10,1.059362613331759e-02
3286,1.2188559836597821514e-64,2.249509842008005e-10,1.059168780262313e-02
3287,1.2117117368593891639e-64,2.247740308105050e-10,1.058975019020714e-02
3288,1.2040242248901597757e-64,2.245972634167614e-10,1.058781329547764e-02
3289,1.1958178493491923786e-64,2.244206817570141e-10,1.058587711784327e-02
3290,1.1870942233678640924e-64,2.242442856074178e-10,1.058394165671330e-02
3291,1.1778759321209846663e-64,2.240680747129252e-10,1.058200691149760e-02
3292,1.1681720919989610561e-64,2.238920488123771e-10,1.058007288160666e-02
3293,1.1580029610743395581e-64,2.237162076480057e-10,1.057813956645160e-02
3294,1.1473839766358024436e-64,2.235405509731917e-10,1.057620696544412e-02
3295,1.1363327337816025083e-64,2.233650785291356e-10,1.057427507799657e-02
3296,1.1248699756315341119e-64,2.231897900639586e-10,1.057234390352188e-02
3297,1.1130104344604116178e-64,2.230146853358763e-10,1.057041344143361e-02
3298,1.1007792837238568218e-64,2.228397640850750e-10,1.056848369114592e-02
3299,1.0881882980279280659e-64,2.226650260708760e-10,1.056655465207360e-02
3300,1.0752663225564209010e-64,2.224904710359411e-10,1.056462632363202e-02
3301,1.0620221597656964878e-64,2.223160987272893e-10,1.056269870523718e-02
3302,1.0484876663767075525e-64,2.221419089099272e-10,1.056077179630567e-02
3303,1.0346687190908926197e-64,2.219679013280339e-10,1.055884559625469e-02
3304,1.0205996093705067203e-64,2.217940757246874e-10,1.055692010450206e-02
3305,1.0062833800581760612e-64,2.216204318652796e-10,1.055499532046617e-02
3306,9.9175625172305111223e-65,2.214469695020704e-10,1.055307124356607e-02
3307,9.7701855863739271680e-65,2.212736883820058e-10,1.055114787322135e-02
3308,9.6210800600644804610e-65,2.211005882583829e-10,1.054922520885224e-02
3309,9.4702236868661940093e-65,2.209276688865520e-10,1.054730324987956e-02
3310,9.3180044500042778460e-65,2.207549300091662e-10,1.054538199572473e-02
3311,9.1643761592268209695e-65,2.205823713705966e-10,1.054346144580978e-02
3312,9.0097342753982867266e-65,2.204099927583669e-10,1.054154159955732e-02
3313,8.8540104298424694759e-65,2.202377939336154e-10,1.053962245639057e-02
3314,8.6976045126974681025e-65,2.200657746299637e-10,1.053770401573334e-02
3315,8.5404277962987882316e-65,2.198939346104837e-10,1.053578627701004e-02
3316,8.3828819094778559406e-65,2.197222736361675e-10,1.053386923964568e-02
3317,8.2248596081553611600e-65,2.195507914576493e-10,1.053195290306585e-02
3318,8.0667618869886101598e-65,2.193794878335219e-10,1.053003726669675e-02
3319,7.9084648233080749456e-65,2.192083625249581e-10,1.052812232996516e-02
3320,7.7503666882659179608e-65,2.190374152912428e-10,1.052620809229846e-02
3321,7.5923286921805201975e-65,2.188666458838497e-10,1.052429455312463e-02
3322,7.4347445475092527109e-65,2.186960540696971e-10,1.052238171187221e-02
3323,7.2774623664972765120e-65,2.185256396099411e-10,1.052046956797035e-02
3324,7.1208696963658161757e-65,2.183554022602619e-10,1.051855812084880e-02
3325,6.9648032652862019303e-65,2.181853417810450e-10,1.051664736993787e-02
3326,6.8096430550643463503e-65,2.180154579238843e-10,1.051473731466848e-02
3327,6.6552160598501706597e-65,2.178457504416955e-10,1.051282795447213e-02
3328,6.5018934825878666117e-65,2.176762191206334e-10,1.051091928878089e-02
3329,6.3494941631633254017e-65,2.175068637371082e-10,1.050901131702744e-02
3330,6.1983794815359116033e-65,2.173376840185594e-10,1.050710403864504e-02
3331,6.0483616285987450103e-65,2.171686797312703e-10,1.050519745306751e-02
3332,5.8997912709898361948e-65,2.169998506531458e-10,1.050329155972927e-02
3333,5.7524753789615723703e-65,2.168311965414865e-10,1.050138635806532e-02
3334,5.6067531553400716704e-65,2.166627171646026e-10,1.049948184751124e-02
3335,5.4624277001777523789e-65,2.164944122833799e-10,1.049757802750319e-02
3336,5.3198261292792703754e-65,2.163262816570420e-10,1.049567489747791e-02
3337,5.1787489452241864945e-65,2.161583250556095e-10,1.049377245687272e-02
3338,5.0395106695017572068e-65,2.159905422464350e-10,1.049187070512550e-02
3339,4.9019104034207989698e-65,2.158229329964118e-10,1.048996964167474e-02
3340,4.7662496724711179995e-65,2.156554970694003e-10,1.048806926595947e-02
3341,4.6323272983915771092e-65,2.154882342200462e-10,1.048616957741932e-02
3342,4.5004315052408990405e-65,2.153211442278165e-10,1.048427057549449e-02
3343,4.3703618851247392930e-65,2.151542268592619e-10,1.048237225962574e-02
3344,4.2423931429941234117e-65,2.149874818789650e-10,1.048047462925442e-02
3345,4.1163266228515642811e-65,2.148209090608543e-10,1.047857768382245e-02
3346,3.9924233729115157209e-65,2.146545081715645e-10,1.047668142277231e-02
3347,3.8704874061025908745e-65,2.144882789805579e-10,1.047478584554705e-02
3348,3.7507660493481060539e-65,2.143222212518433e-10,1.047289095159031e-02
3349,3.6330668414298864225e-65,2.141563347648008e-10,1.047099674034627e-02
3350,3.5176233902127262107e-65,2.139906192840754e-10,1.046910321125971e-02
3351,3.4042475620014227570e-65,2.138250745760465e-10,1.046721036377595e-02
3352,3.2931593089761064636e-65,2.136597004164360e-10,1.046531819734089e-02
3353,3.1841755766206707692e-65,2.134944965749026e-10,1.046342671140099e-02
3354,3.0775027808892701314e-65,2.133294628166432e-10,1.046153590540329e-02
3355,2.9729636536688004901e-65,2.131645989167983e-10,1.045964577879537e-02
3356,2.8707512456920898564e-65,2.129999046606584e-10,1.045775633102539e-02
3357,2.7706947438635092284e-65,2.128353798096019e-10,1.045586756154207e-02
3358,2.6729740521098048509e-65,2.126710241116600e-10,1.045397946979469e-02
3359,2.5774254482576007992e-65,2.125068373407311e-10,1.045209205523309e-02
3360,2.4842159513308425239e-65,2.123428193150304e-10,1.045020531730769e-02
3361,2.3931895389659584690e-65,2.121789698168159e-10,1.044831925546942e-02
3362,2.3045006466436930558e-65,2.120152885832926e-10,1.044643386916983e-02
3363,2.2180015386813141814e-65,2.118517754029001e-10,1.044454915786099e-02
3364,2.1338344031533139745e-65,2.116884300549596e-10,1.044266512099554e-02
3365,2.0518603594137867383e-65,2.115252522968333e-10,1.044078175802667e-02
3366,1.9722097128363705302e-65,2.113622419110109e-10,1.043889906840812e-02
3367,1.8947529883427259964e-65,2.111993986765657e-10,1.043701705159421e-02
3368,1.8196089927264033045e-65,2.110367223783108e-10,1.043513570703980e-02
3369,1.7466581849850125775e-65,2.108742127956247e-10,1.043325503420030e-02
3370,1.6760082625692778306e-65,2.107118696941806e-10,1.043137503253167e-02
3371,1.6075501127772088074e-65,2.105496928531055e-10,1.042949570149043e-02
3372,1.5413806953235145815e-65,2.103876820557203e-10,1.042761704053365e-02
3373,1.4774017607524601979e-65,2.102258370782667e-10,1.042573904911896e-02
3374,1.4156998491212705907e-65,2.100641576982488e-10,1.042386172670452e-02
3375,1.3561879056901882567e-65,2.099026437081500e-10,1.042198507274905e-02
3376,1.2989422601774844980e-65,2.097412948734778e-10,1.042010908671182e-02
3377,1.2438872089804081971e-65,2.095801109503724e-10,1.041823376805265e-02
3378,1.1910888904197520765e-65,2.094190917491255e-10,1.041635911623190e-02
3379,1.1404828257838864510e-65,2.092582370650887e-10,1.041448513071047e-02
3380,1.0921246768424823420e-65,2.090975466596731e-10,1.041261181094983e-02
3381,1.0459606315620671497e-65,2.089370203138610e-10,1.041073915641198e-02
3382,1.0020351409107610105e-65,2.087766578102775e-10,1.040886716655945e-02
3383,9.6030388329401866400e-66,2.086164589187701e-10,1.040699584085533e-02
3384,9.2079875625200529310e-66,2.084564234301353e-10,1.040512517876325e-02
3385,8.8348293967724906887e-66,2.082965511353953e-10,1.040325517974739e-02
3386,8.4837370019357197399e-66,2.081368418179641e-10,1.040138584327246e-02
3387,8.1543878107392039335e-66,2.079772952618656e-10,1.039951716880370e-02
3388,7.8467800132576927791e-66,2.078179112488715e-10,1.039764915580692e-02
3389,7.5605981553722158489e-66,2.076586895586052e-10,1.039578180374844e-02
3390,7.2956328270714756485e-66,2.074996299673814e-10,1.039391511209513e-02
3391,7.0515314712109586224e-66,2.073407322754675e-10,1.039204908031440e-02
3392,6.8278450399600193571e-66,2.071819962629567e-10,1.039018370787420e-02
3393,6.6241413495073403002e-66,2.070234217219384e-10,1.038831899424301e-02
3394,6.4397103758006805362e-66,2.068650084328508e-10,1.038645493888983e-02
3395,6.2740099329763300951e-66,2.067067561644657e-10,1.038459154128422e-02
3396,6.1260692488976410292e-66,2.065486647200918e-10,1.038272880089627e-02
3397,5.9952280566075742156e-66,2.063907338805187e-10,1.038086671719659e-02
3398,5.8802842045144681487e-66,2.062329634401534e-10,1.037900528965632e-02
3399,5.7804785252004627396e-66,2.060753531956018e-10,1.037714451774717e-02
3400,5.6944356987279862374e-66,2.059179029272296e-10,1.037528440094132e-02
3401,5.6213404859211125139e-66,2.057606124099749e-10,1.037342493871153e-02
3402,5.5597220139440215102e-66,2.056034814416659e-10,1.037156613053108e-02
3403,5.5087641743971701868e-66,2.054465098256404e-10,1.036970797587375e-02
3404,5.4669825203011492604e-66,2.052896973417331e-10,1.036785047421389e-02
3405,5.4336136945739461605e-66,2.051330437684408e-10,1.036599362502634e-02
3406,5.4072315532353763004e-66,2.049765488984881e-10,1.036413742778649e-02
3407,5.3871665855882814970e-66,2.048202125305020e-10,1.036228188197026e-02
3408,5.3721037070884393162e-66,2.046640344585461e-10,1.036042698705407e-02
3409,5.3614909186287991065e-66,2.045080144820222e-10,1.035857274251489e-02
3410,5.3541555356239410107e-66,2.043521523729773e-10,1.035671914783020e-02
3411,5.3496700271369401032e-66,2.041964479099653e-10,1.035486620247801e-02
3412,5.3470167498711792033e-66,2.040409009064091e-10,1.035301390593685e-02
3413,5.3458868920304549749e-66,2.038855111635665e-10,1.035116225768576e-02
